Cueanexo_EE,Sector_niveles
61168100,secundario
61168200,primario
61168300,jardin
61168500,primario
61168700,primario
61168800,primario
61169000,jardin
61169100,primario
61169200,primario
61169500,primario
61169600,secundario
61169700,primario
61169800,jardin
61169900,primario
61170000,jardin
61170100,primario
61170300,secundario
61170400,primario
61170500,secundario
61170600,jardin
61170700,primario
61170800,secundario
61170900,primario
61171000,jardin
61171000,primario
61171100,primario
61171300,primario
61171400,secundario
61171500,primario
61171600,secundario
61171800,jardin
61171800,primario
61172000,secundario
61172100,secundario
61172200,secundario
61172400,primario
61172700,jardin
61172800,primario
61172900,jardin
61173000,primario
61173100,primario
61173200,primario
61173300,secundario
61173400,primario
61173500,primario
61173600,primario
61173800,primario
61173900,jardin
61173900,primario
61174000,secundario
61174100,secundario
61174200,primario
61174300,primario
61174400,primario
61174500,secundario
61174501,secundario
61174700,primario
61174800,jardin
61174900,jardin
61175100,jardin
61175200,primario
61175300,jardin
61175400,jardin
61175500,secundario
61175600,primario
61175700,primario
61175800,primario
61175900,secundario
61176100,primario
61176200,secundario
61176300,jardin
61176300,primario
61176400,primario
61176500,primario
61176600,secundario
61176700,secundario
61176800,secundario
61176900,primario
61177300,primario
61177400,jardin
61177700,primario
61177900,jardin
61178000,secundario
61178100,primario
61178200,primario
61178400,secundario
61178500,primario
61178700,secundario
61179000,primario
61179100,primario
61179200,jardin
61179300,jardin
61179400,secundario
61179500,primario
61179700,primario
61179800,primario
61179900,secundario
61180000,jardin
61180100,primario
61180200,secundario
61180300,primario
61180500,primario
61180600,primario
61180700,jardin
61180800,primario
61180900,primario
61181000,primario
61181100,primario
61181200,primario
61181300,primario
61181400,jardin
61181500,secundario
61181501,secundario
61181600,secundario
61181700,secundario
61181703,secundario
61181800,secundario
61181900,secundario
61182100,jardin
61182200,jardin
61182300,secundario
61182400,secundario
61182500,primario
61182700,primario
61182900,primario
61183100,secundario
61183200,primario
61183300,primario
61183400,jardin
61183400,primario
61183500,primario
61183600,primario
61183700,secundario
61183800,secundario
61183900,jardin
61184000,jardin
61184100,primario
61184200,secundario
61184300,primario
61184500,secundario
61184501,secundario
61184600,secundario
61184700,secundario
61184800,secundario
61184900,primario
61185000,secundario
61185100,jardin
61185200,secundario
61185400,primario
61185500,jardin
61185600,secundario
61185700,secundario
61185800,secundario
61185900,primario
61186100,secundario
61186200,primario
61186300,primario
61186500,primario
61186600,jardin
61186600,primario
61186700,primario
61186800,primario
61186900,primario
61187000,primario
61187100,secundario
61187200,secundario
61187201,secundario
61187300,primario
61187400,primario
61187500,primario
61187600,primario
61187700,secundario
61187900,primario
61188000,secundario
61188200,primario
61188300,secundario
61188600,secundario
61188800,primario
61188900,primario
61189100,primario
61189200,secundario
61189600,secundario
61189700,primario
61189800,primario
61189900,primario
61190100,secundario
61190200,jardin
61190400,secundario
61190500,primario
61190600,primario
61190800,secundario
61190900,primario
61191000,jardin
61191100,primario
61191400,jardin
61191400,primario
61191500,primario
61191600,jardin
61191800,secundario
61191801,secundario
61191900,primario
61192000,secundario
61192100,primario
61192200,primario
61192300,secundario
61192400,primario
61192600,secundario
61192700,jardin
61192800,secundario
61192900,primario
61193000,secundario
61193100,secundario
61193101,secundario
61193300,primario
61193400,primario
61193500,jardin
61193600,secundario
61193700,primario
61193800,secundario
61194100,secundario
61194200,jardin
61194200,primario
61194500,secundario
61194600,jardin
61194600,primario
61194800,jardin
61195000,primario
61195100,secundario
61195200,secundario
61195300,secundario
61195400,jardin
61195700,jardin
61195700,primario
61195800,primario
61195900,primario
61196200,primario
61196300,primario
61196400,primario
61196500,primario
61196800,primario
61196900,secundario
61197000,primario
61197100,secundario
61197200,secundario
61197300,jardin
61197800,primario
61198100,primario
61198200,primario
61198500,jardin
61198700,jardin
61198800,primario
61198900,primario
61199000,jardin
61199100,jardin
61199200,primario
61199300,jardin
61199600,secundario
61199700,jardin
61199800,primario
61199900,jardin
61200000,jardin
61200100,primario
61200200,primario
61200400,secundario
61200500,primario
61200600,primario
61200700,jardin
61200700,primario
61200800,jardin
61200800,primario
61201300,jardin
61201500,secundario
61201700,primario
61201800,primario
61202000,primario
61202100,jardin
61202400,jardin
61202400,primario
61202600,primario
61202700,primario
61202900,primario
61203200,jardin
61203201,jardin
61203202,jardin
61203300,secundario
61203301,secundario
61203302,secundario
61203400,primario
61203500,primario
61203501,primario
61203502,primario
61203600,primario
61203800,jardin
61204200,jardin
61204200,primario
61204300,jardin
61204300,primario
61204500,jardin
61204500,primario
61204600,primario
61205500,jardin
61205600,primario
61205700,jardin
61206200,secundario
61206300,jardin
61206500,primario
61206600,jardin
61206600,primario
61206700,primario
61207200,jardin
61207300,primario
61207600,primario
61207900,jardin
61208000,jardin
61208200,jardin
61208300,jardin
61208400,secundario
61208600,primario
61208800,jardin
61208800,primario
61209000,primario
61209100,jardin
61209300,primario
61209400,secundario
61209500,jardin
61209600,jardin
61209700,secundario
61209800,jardin
61209900,primario
61210000,secundario
61210100,secundario
61210200,secundario
61210300,primario
61210500,primario
61210600,jardin
61210700,jardin
61210800,primario
61210900,secundario
61211300,secundario
61211400,secundario
61211600,jardin
61211600,primario
61211700,primario
61211800,primario
61211900,primario
61212100,secundario
61212200,primario
61212400,primario
61212500,secundario
61212600,secundario
61212700,primario
61212800,primario
61212900,primario
61213000,jardin
61213200,primario
61213300,primario
61213500,primario
61213700,primario
61213800,secundario
61214200,jardin
61214200,primario
61214300,primario
61214400,jardin
61214500,secundario
61214600,jardin
61214600,primario
61214700,primario
61214800,primario
61215000,primario
61215100,primario
61215200,secundario
61215300,primario
61215400,jardin
61215500,secundario
61215600,jardin
61215601,jardin
61215800,jardin
61216000,jardin
61216100,secundario
61216200,jardin
61216400,jardin
61216700,primario
61216800,secundario
61216900,jardin
61217000,primario
61217100,secundario
61217200,secundario
61217500,primario
61217600,secundario
61217900,jardin
61217900,primario
61218000,jardin
61218100,primario
61218500,secundario
61219000,jardin
61219100,primario
61219200,jardin
61219300,jardin
61219500,jardin
61219600,secundario
61219700,primario
61220000,primario
61220200,primario
61220300,jardin
61220600,secundario
61220700,secundario
61220800,primario
61220900,secundario
61221100,primario
61221200,secundario
61221300,secundario
61221400,secundario
61221500,jardin
61221600,jardin
61221800,jardin
61222000,jardin
61222100,primario
61222200,primario
61222300,secundario
61222400,secundario
61222800,jardin
61222900,primario
61223100,primario
61223300,jardin
61223500,secundario
61223800,secundario
61223900,primario
61224000,secundario
61224100,jardin
61224200,secundario
61224201,secundario
61224600,jardin
61224700,primario
61224900,primario
61225000,primario
61225100,primario
61225200,primario
61225600,secundario
61225800,jardin
61225800,primario
61225900,primario
61226100,secundario
61226200,primario
61226400,jardin
61226500,primario
61226600,jardin
61226700,jardin
61226700,primario
61226900,primario
61227000,jardin
61227100,secundario
61227200,secundario
61227400,primario
61227500,secundario
61227600,primario
61227700,primario
61227800,primario
61227900,secundario
61228000,secundario
61228100,secundario
61228200,secundario
61228300,secundario
61228400,secundario
61228500,secundario
61228600,secundario
61228700,secundario
61228800,primario
61229000,primario
61229100,secundario
61229200,jardin
61229300,secundario
61229400,jardin
61229400,primario
61229500,primario
61229800,secundario
61230000,primario
61230100,primario
61230300,secundario
61230400,secundario
61230600,jardin
61230600,primario
61230800,jardin
61231100,jardin
61231200,primario
61231300,primario
61231400,primario
61231500,secundario
61231600,primario
61231700,primario
61231800,jardin
61232500,jardin
61232600,secundario
61232800,primario
61233000,primario
61233200,jardin
61233600,primario
61233700,primario
61233800,jardin
61234100,primario
61234200,primario
61234300,jardin
61234300,primario
61234400,jardin
61234600,primario
61234700,jardin
61235300,jardin
61235400,jardin
61235400,primario
61235500,primario
61235600,primario
